date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-05-25,OW,369,37930,17451,0.97,0.77,46.01,293,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-26,OW,517,37930,17968,1.36,0.77,47.37,293,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-27,OW,539,37930,18507,1.42,0.77,48.79,293,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-28,OW,626,37930,19133,1.65,0.86,50.44,324.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-29,OW,0,37930,19133,0,0.92,50.44,350.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-30,OW,0,37930,19133,0,0.91,50.44,346,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-31,OW,223,37930,19356,0.59,0.86,51.03,325,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-01,OW,548,37930,19904,1.44,0.8,52.48,303.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-02,OW,486,37930,20390,1.28,0.8,53.76,305.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-03,OW,392,37930,20782,1.03,0.8,54.79,305.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-04,OW,478,37930,21260,1.26,0.82,56.05,310.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-05,OW,11,37930,21271,0.03,0.71,56.08,270.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-06,OW,0,37930,21271,0,0.67,56.08,252.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-07,OW,257,37930,21528,0.68,0.72,56.76,272.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-08,OW,268,37930,21796,0.71,0.75,57.46,284.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-09,OW,360,37930,22156,0.95,0.75,58.41,283,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-10,OW,535,37930,22691,1.41,0.75,59.82,283,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-11,OW,561,37930,23252,1.48,0.81,61.3,308,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-12,OW,0,37930,23252,0,0.89,61.3,335.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-13,OW,0,37930,23252,0,0.89,61.3,336.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-14,OW,432,37930,23684,1.14,0.87,62.44,331.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-15,OW,463,37930,24147,1.22,0.83,63.66,316.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-16,OW,365,37930,24512,0.96,0.83,64.62,316.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-17,OW,500,37930,25012,1.32,0.83,65.94,316.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-18,OW,453,37930,25465,1.19,0.7,67.14,264.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-19,OW,0,37930,25465,0,0.78,67.14,295.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-20,OW,0,37930,25465,0,0.82,67.14,312,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-21,OW,69,37930,25534,0.18,0.76,67.32,289.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-22,OW,683,37930,26217,1.8,0.75,69.12,286.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-23,OW,479,37930,26696,1.26,0.75,70.38,286.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-24,OW,343,37930,27039,0.9,0.75,71.29,286.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-25,OW,429,37930,27468,1.13,0.82,72.42,311.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-26,OW,0,37930,27468,0,0.68,72.42,258,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-27,OW,0,37930,27468,0,0.62,72.42,233.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-28,OW,249,37930,27717,0.66,0.64,73.07,244,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-29,OW,306,37930,28023,0.81,0.55,73.88,206.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-30,OW,306,37930,28329,0.81,0.55,74.69,206.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-01,OW,418,37930,28747,1.1,0.55,75.79,206.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-02,OW,165,37930,28912,0.44,0.54,76.22,203.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-03,OW,0,37930,28912,0,0.44,76.22,166.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-04,OW,0,37930,28912,0,0.34,76.22,127.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-05,OW,229,37930,29141,0.6,0.18,76.83,69.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-06,OW,47,37930,29188,0.12,0.23,76.95,88.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-07,OW,34,37930,29222,0.09,0.23,77.04,89.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-08,OW,11,37930,29233,0.03,0.23,77.07,89.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-09,OW,296,37930,29529,0.78,0.15,77.85,58,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-10,OW,8,37930,29537,0.02,0.15,77.87,56.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-11,OW,0,37930,29537,0,0.26,77.87,98.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-12,OW,10,37930,29547,0.03,0.34,77.9,127.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-13,OW,38,37930,29585,0.1,0.23,78,87.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-14,OW,327,37930,29912,0.86,0.23,78.86,86.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-15,OW,216,37930,30128,0.57,0.23,79.43,86.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-16,OW,16,37930,30144,0.04,0.22,79.47,85.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-17,OW,0,37930,30144,0,0.33,79.47,125.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-18,OW,0,37930,30144,0,0.35,79.47,131.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-19,OW,0,37930,30144,0,0.35,79.47,132.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-20,OW,317,37930,30461,0.84,0.4,80.31,150.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-21,OW,369,37930,30830,0.97,0.4,81.28,150.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-22,OW,223,37930,31053,0.59,0.4,81.87,150.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-23,OW,145,37930,31198,0.38,0.46,82.25,174.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-24,OW,0,37930,31198,0,0.39,82.25,148.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-25,OW,0,37930,31198,0,0.31,82.25,118.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-26,OW,168,37930,31366,0.44,0.27,82.69,103,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-27,OW,137,37930,31503,0.36,0.25,83.06,96.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-28,OW,154,37930,31657,0.41,0.25,83.46,96.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-29,OW,117,37930,31774,0.31,0.25,83.77,96.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-30,OW,97,37930,31871,0.26,0.19,84.03,72.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-31,OW,0,37930,31871,0,0.14,84.03,52.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-01,OW,0,37930,31871,0,0.09,84.03,33.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-02,OW,0,37930,31871,0,0.05,84.03,17.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-03,OW,0,37930,31871,0,0.09,84.03,34.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-04,OW,23,37930,31894,0.06,0.09,84.09,34.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-05,OW,0,37930,31894,0,0.09,84.09,34.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-06,OW,219,37930,32113,0.58,0.09,84.66,34.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-07,OW,0,37930,32113,0,0.09,84.66,34.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-08,OW,0,37930,32113,0,0.09,84.66,32.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-09,OW,0,37930,32113,0,0.18,84.66,69.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-10,OW,0,37930,32113,0,0.24,84.66,90.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-11,OW,10,37930,32123,0.03,0.24,84.69,90.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-12,OW,258,37930,32381,0.68,0.24,85.37,90.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-13,OW,363,37930,32744,0.96,0.24,86.33,90.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-14,OW,0,37930,32744,0,0.24,86.33,90.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-15,OW,0,37930,32744,0,0.23,86.33,88.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-16,OW,0,37930,32744,0,0.27,86.33,102.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-17,OW,0,37930,32744,0,0.24,86.33,92.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-18,OW,0,37930,32744,0,0.24,86.33,92.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-19,OW,353,37930,33097,0.93,0.24,87.26,92.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-20,OW,297,37930,33394,0.78,0.24,88.04,92.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-21,OW,0,37930,33394,0,0.24,88.04,92.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-22,OW,0,37930,33394,0,0.27,88.04,104.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-23,OW,0,37930,33394,0,0.24,88.04,90.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-24,OW,0,37930,33394,0,0.24,88.04,92.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-25,OW,80,37930,33474,0.21,0.24,88.25,92.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-26,OW,258,37930,33732,0.68,0.24,88.93,92.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-27,OW,308,37930,34040,0.81,0.24,89.74,92.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-28,OW,0,37930,34040,0,0.24,89.74,92.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-29,OW,0,37930,34040,0,0.21,89.74,80.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-30,OW,0,37930,34040,0,0.25,89.74,93.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-31,OW,0,37930,34040,0,0.22,89.74,83.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-01,OW,0,37930,34040,0,0.22,89.74,83.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-02,OW,344,37930,34384,0.91,0.22,90.65,83.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-03,OW,241,37930,34625,0.64,0.22,91.29,83.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-04,OW,0,37930,34625,0,0.3,91.29,111.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-05,OW,0,37930,34625,0,0.3,91.29,111.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-06,OW,0,37930,34625,0,0.23,91.29,86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-07,OW,196,37930,34821,0.52,0.25,91.8,94.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-08,OW,0,37930,34821,0,0.25,91.8,94.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-09,OW,165,37930,34986,0.44,0.25,92.24,94.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-10,OW,300,37930,35286,0.79,0.25,93.03,94.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-11,OW,0,37930,35286,0,0.28,93.03,104.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-12,OW,0,37930,35286,0,0.28,93.03,104.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-13,OW,0,37930,35286,0,0.28,93.03,107.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-14,OW,264,37930,35550,0.7,0.22,93.73,83.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-15,OW,0,37930,35550,0,0.22,93.73,83.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-16,OW,191,37930,35741,0.5,0.22,94.23,83.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
