date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202121,unknown,partially_vaccinated,0,0,362,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202121,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202121,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202122,female,fully_vaccinated,3,19,1187293,0.25,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202122,female,partially_vaccinated,0,33,626144,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202122,female,not_vaccinated,9,245,2543265,0.35,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202122,female,unknown,2,301,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202122,male,fully_vaccinated,1,19,1000483,0.1,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202122,male,partially_vaccinated,0,39,648588,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202122,male,not_vaccinated,7,337,2639007,0.27,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202122,male,unknown,3,337,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202122,unknown,fully_vaccinated,0,0,431,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202122,unknown,partially_vaccinated,0,0,383,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202122,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202122,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202123,female,fully_vaccinated,0,19,1342608,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202123,female,partially_vaccinated,1,34,640949,0.16,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202123,female,not_vaccinated,2,247,2373145,0.08,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202123,female,unknown,1,302,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202123,male,fully_vaccinated,1,20,1151935,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202123,male,partially_vaccinated,1,40,683689,0.15,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202123,male,not_vaccinated,5,342,2452454,0.2,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202123,male,unknown,5,342,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202123,unknown,fully_vaccinated,0,0,495,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202123,unknown,partially_vaccinated,0,0,463,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202123,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202123,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202124,female,fully_vaccinated,0,19,1498681,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202124,female,partially_vaccinated,0,34,631726,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202124,female,not_vaccinated,2,249,2226295,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202124,female,unknown,2,304,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202124,male,fully_vaccinated,0,20,1310505,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202124,male,partially_vaccinated,0,40,688702,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202124,male,not_vaccinated,5,347,2288871,0.22,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202124,male,unknown,3,345,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202124,unknown,fully_vaccinated,0,0,577,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202124,unknown,partially_vaccinated,0,0,559,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202124,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202124,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202125,female,fully_vaccinated,0,19,1646769,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202125,female,partially_vaccinated,0,34,593143,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202125,female,not_vaccinated,2,251,2116790,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202125,female,unknown,0,304,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202125,male,fully_vaccinated,1,21,1470406,0.07,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202125,male,partially_vaccinated,0,40,651436,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202125,male,not_vaccinated,2,349,2166236,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202125,male,unknown,2,347,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202125,unknown,fully_vaccinated,0,0,676,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202125,unknown,partially_vaccinated,0,0,624,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202125,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202125,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-10-11_08-00-56
202126,female,fully_vaccinated,0,19,1806496,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202126,female,partially_vaccinated,0,34,495470,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202126,female,not_vaccinated,0,251,2054736,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202126,female,unknown,2,306,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202126,male,fully_vaccinated,0,21,1644774,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202126,male,partially_vaccinated,0,40,543293,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202126,male,not_vaccinated,1,350,2100011,0.05,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202126,male,unknown,0,347,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202126,unknown,fully_vaccinated,0,0,782,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202126,unknown,partially_vaccinated,0,0,597,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202126,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202126,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202127,female,fully_vaccinated,0,19,1966567,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202127,female,partially_vaccinated,0,34,377669,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202127,female,not_vaccinated,2,253,2012466,0.1,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202127,female,unknown,0,306,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202127,male,fully_vaccinated,0,21,1820653,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202127,male,partially_vaccinated,0,40,412187,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202127,male,not_vaccinated,1,351,2055238,0.05,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202127,male,unknown,0,347,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202127,unknown,fully_vaccinated,0,0,909,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202127,unknown,partially_vaccinated,0,0,520,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202127,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202127,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202128,female,fully_vaccinated,0,19,2106400,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202128,female,partially_vaccinated,0,34,274688,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202128,female,not_vaccinated,0,253,1975614,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202128,female,unknown,0,306,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202128,male,fully_vaccinated,1,22,1977429,0.05,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202128,male,partially_vaccinated,1,41,293640,0.34,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202128,male,not_vaccinated,0,351,2017009,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202128,male,unknown,0,347,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202128,unknown,fully_vaccinated,0,0,1071,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202128,unknown,partially_vaccinated,0,0,394,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202128,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202128,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202129,female,fully_vaccinated,0,19,2213529,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202129,female,partially_vaccinated,0,34,202532,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202129,female,not_vaccinated,0,253,1940641,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202129,female,unknown,0,306,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202129,male,fully_vaccinated,0,22,2098734,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202129,male,partially_vaccinated,0,41,208478,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202129,male,not_vaccinated,5,356,1980866,0.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202129,male,unknown,0,347,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202129,unknown,fully_vaccinated,0,0,1213,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202129,unknown,partially_vaccinated,0,0,285,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202129,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202129,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202130,female,fully_vaccinated,1,20,2273714,0.04,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202130,female,partially_vaccinated,0,34,175116,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202130,female,not_vaccinated,2,255,1907872,0.1,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202130,female,unknown,2,308,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202130,male,fully_vaccinated,0,22,2164132,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202130,male,partially_vaccinated,0,41,177224,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202130,male,not_vaccinated,6,362,1946722,0.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202130,male,unknown,0,347,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202130,unknown,fully_vaccinated,0,0,1294,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202130,unknown,partially_vaccinated,0,0,240,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202130,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202130,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202131,female,fully_vaccinated,0,20,2315820,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202131,female,partially_vaccinated,0,34,159597,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202131,female,not_vaccinated,3,258,1881285,0.16,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202131,female,unknown,0,308,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202131,male,fully_vaccinated,0,22,2208568,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202131,male,partially_vaccinated,0,41,160800,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202131,male,not_vaccinated,0,362,1918710,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202131,male,unknown,0,347,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202131,unknown,fully_vaccinated,0,0,1340,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202131,unknown,partially_vaccinated,0,0,210,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202131,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202131,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202132,female,fully_vaccinated,2,22,2353767,0.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202132,female,partially_vaccinated,0,34,152982,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202132,female,not_vaccinated,3,261,1849953,0.16,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202132,female,unknown,1,309,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202132,male,fully_vaccinated,2,24,2247727,0.09,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202132,male,partially_vaccinated,0,41,153801,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202132,male,not_vaccinated,3,365,1886550,0.16,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202132,male,unknown,3,350,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202132,unknown,fully_vaccinated,0,0,1372,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202132,unknown,partially_vaccinated,0,0,203,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202132,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202132,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202133,female,fully_vaccinated,5,27,2391469,0.21,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202133,female,partially_vaccinated,0,34,151909,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202133,female,not_vaccinated,7,268,1813324,0.39,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202133,female,unknown,3,312,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202133,male,fully_vaccinated,4,28,2286744,0.17,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202133,male,partially_vaccinated,0,41,151662,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202133,male,not_vaccinated,6,371,1849672,0.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202133,male,unknown,1,351,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202133,unknown,fully_vaccinated,0,0,1401,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202133,unknown,partially_vaccinated,0,0,208,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202133,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202133,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202134,female,fully_vaccinated,2,29,2428290,0.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202134,female,partially_vaccinated,0,34,162038,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202134,female,not_vaccinated,13,281,1766374,0.74,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202134,female,unknown,5,317,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202134,male,fully_vaccinated,3,31,2324839,0.13,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202134,male,partially_vaccinated,0,41,159832,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202134,male,not_vaccinated,15,386,1803407,0.83,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202134,male,unknown,5,356,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202134,unknown,fully_vaccinated,0,0,1435,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202134,unknown,partially_vaccinated,0,0,212,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202134,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202134,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202135,female,fully_vaccinated,4,33,2458649,0.16,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202135,female,partially_vaccinated,0,34,183284,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202135,female,not_vaccinated,10,291,1714769,0.58,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202135,female,unknown,3,320,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202135,male,fully_vaccinated,10,41,2356303,0.42,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202135,male,partially_vaccinated,0,41,179686,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202135,male,not_vaccinated,20,406,1752089,1.14,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202135,male,unknown,3,359,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202135,unknown,fully_vaccinated,0,0,1459,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202135,unknown,partially_vaccinated,0,0,224,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202135,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202135,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202136,female,fully_vaccinated,8,41,2494472,0.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202136,female,partially_vaccinated,0,34,212270,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202136,female,not_vaccinated,15,306,1649960,0.91,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202136,female,unknown,6,326,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202136,male,fully_vaccinated,5,46,2392907,0.21,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202136,male,partially_vaccinated,0,41,211581,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202136,male,not_vaccinated,12,418,1683590,0.71,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202136,male,unknown,5,364,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202136,unknown,fully_vaccinated,0,0,1485,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202136,unknown,partially_vaccinated,0,0,256,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202136,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202136,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202137,female,fully_vaccinated,5,46,2538493,0.2,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202137,female,partially_vaccinated,0,34,239904,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202137,female,not_vaccinated,10,316,1578305,0.63,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202137,female,unknown,2,328,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202137,male,fully_vaccinated,8,54,2437394,0.33,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202137,male,partially_vaccinated,0,41,245256,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202137,male,not_vaccinated,12,430,1605428,0.75,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202137,male,unknown,2,366,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202137,unknown,fully_vaccinated,0,0,1522,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202137,unknown,partially_vaccinated,0,0,307,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202137,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202137,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202138,female,fully_vaccinated,7,53,2586820,0.27,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202138,female,partially_vaccinated,0,34,244716,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202138,female,not_vaccinated,10,326,1525166,0.66,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202138,female,unknown,2,330,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202138,male,fully_vaccinated,9,63,2485502,0.36,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202138,male,partially_vaccinated,2,43,254868,0.78,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202138,male,not_vaccinated,10,440,1547708,0.65,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202138,male,unknown,3,369,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202138,unknown,fully_vaccinated,0,0,1563,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202138,unknown,partially_vaccinated,0,0,319,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202138,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202138,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202139,female,fully_vaccinated,2,55,2636748,0.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202139,female,partially_vaccinated,0,34,229476,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202139,female,not_vaccinated,6,332,1490478,0.4,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202139,female,unknown,1,331,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202139,male,fully_vaccinated,1,64,2535139,0.04,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202139,male,partially_vaccinated,0,43,241493,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202139,male,not_vaccinated,19,459,1511446,1.26,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202139,male,unknown,0,369,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202139,unknown,fully_vaccinated,0,0,1592,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202139,unknown,partially_vaccinated,0,0,325,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202139,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202139,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202140,female,fully_vaccinated,3,58,2693598,0.11,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
202140,female,partially_vaccinated,0,34,197839,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-10-11_08-00-56
