geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
CHFL,202112,476,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,25771,22165,3606,1,100,8644780,5.51,298.11,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-12,57,0.66,13.6,0
CHFL,202113,540,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,26311,22165,4146,1,100,8644780,6.25,304.36,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-13,64,0.74,13.4,0
CHFL,202114,528,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,26839,22165,4674,1,100,8644780,6.11,310.46,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-14,-12,-0.14,-2.2,0
CHFL,202115,501,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27340,22165,5175,1,100,8644780,5.8,316.26,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-15,-27,-0.31,-5.1,0
CHFL,202116,509,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27849,22165,5684,1,100,8644780,5.89,322.15,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-16,8,0.09,1.6,0
CHFL,202117,481,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,28330,22165,6165,1,100,8644780,5.56,327.71,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-17,-28,-0.33,-5.5,0
CHFL,202118,390,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,28720,22165,6555,1,100,8644780,4.51,332.22,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-18,-91,-1.05,-18.9,0
CHFL,202119,266,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,28986,22165,6821,1,100,8644780,3.08,335.3,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-19,-124,-1.43,-31.8,0
CHFL,202120,272,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,29258,22165,7093,1,100,8644780,3.15,338.45,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-20,6,0.07,2.3,0
CHFL,202121,152,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,29410,22165,7245,1,100,8644780,1.76,340.21,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-21,-120,-1.39,-44.1,0
CHFL,202122,132,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,29542,22165,7377,1,100,8644780,1.53,341.73,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-22,-20,-0.23,-13.2,0
CHFL,202123,88,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,29630,22165,7465,1,100,8644780,1.02,342.75,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-23,-44,-0.51,-33.3,0
CHFL,202124,61,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,29691,22165,7526,1,100,8644780,0.71,343.46,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-24,-27,-0.31,-30.7,0
CHFL,202125,42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,29733,22165,7568,1,100,8644780,0.49,343.94,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-25,-19,-0.22,-31.1,0
CHFL,202126,23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,29756,22165,7591,1,100,8644780,0.27,344.21,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-26,-19,-0.22,-45.2,0
CHFL,202127,28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,29784,22165,7619,1,100,8644780,0.32,344.53,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-27,5,0.05,21.7,0
CHFL,202128,61,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,29845,22165,7680,1,100,8644780,0.71,345.24,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-28,33,0.39,117.9,0
CHFL,202129,86,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,29931,22165,7766,1,100,8644780,0.99,346.23,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-29,25,0.28,41,0
CHFL,202130,122,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,30053,22165,7888,1,100,8644780,1.41,347.64,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-30,36,0.42,41.9,0
CHFL,202131,168,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,30221,22165,8056,1,100,8644780,1.94,349.59,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-31,46,0.53,37.7,0
CHFL,202132,346,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,30567,22165,8402,1,100,8644780,4,353.59,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-32,178,2.06,106,0
CHFL,202133,498,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,31065,22165,8900,1,100,8644780,5.76,359.35,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-33,152,1.76,43.9,0
CHFL,202134,471,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,31536,22165,9371,1,100,8644780,5.45,364.8,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-34,-27,-0.31,-5.4,0
CHFL,202135,398,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,31934,22165,9769,1,100,8644780,4.6,369.4,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-35,-73,-0.85,-15.5,0
CHFL,202136,348,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,32282,22165,10117,1,100,8644780,4.03,373.43,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-36,-50,-0.57,-12.6,0
CHFL,202137,314,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,32596,22165,10431,1,100,8644780,3.63,377.06,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-37,-34,-0.4,-9.8,0
CHFL,202138,249,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32845,22165,10680,1,100,8644780,2.88,379.94,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-38,-65,-0.75,-20.7,0
CHFL,202139,173,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33018,22165,10853,1,100,8644780,2,381.94,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-39,-76,-0.88,-30.5,0
CHFL,202140,102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33120,22165,0,1,100,8644780,1.18,383.12,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2021-40,-71,-0.82,-41,0
AG,202009,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1257,0,1,100,685845,0.44,0.44,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
AI,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,42,0,NA,NA,16128,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
AR,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,NA,NA,55445,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
BE,202009,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2225,0,1,100,1039474,0.19,0.19,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
BL,202009,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,693,0,1,100,289468,1.04,1.04,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
BS,202009,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,618,0,1,100,195844,1.02,1.02,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
FL,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,136,0,NA,NA,38747,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
FR,202009,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,994,0,1,100,321783,0.93,0.93,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
GE,202009,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1116,0,1,100,504128,0.4,0.4,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
GL,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,109,0,NA,NA,40590,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
GR,202009,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,487,0,1,100,199021,2.51,2.51,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
JU,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,181,0,NA,NA,73584,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
LU,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,617,0,NA,NA,413120,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
NE,202009,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,711,0,1,100,176496,0.57,0.57,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
NW,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,84,0,NA,NA,43087,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
OW,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,93,0,NA,NA,37930,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
SG,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1288,0,NA,NA,510734,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
SH,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,155,0,NA,NA,82348,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
SO,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,788,0,NA,NA,275247,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
SZ,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,500,0,NA,NA,160480,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
TG,202009,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,600,0,1,100,279547,0.36,0.36,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
TI,202009,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,2610,0,1,100,351491,1.42,1.42,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
UR,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,71,0,NA,NA,36703,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
VD,202009,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,2384,0,1,100,805098,0.5,0.5,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
VS,202009,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1061,0,1,100,345525,0.58,0.58,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
ZG,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,114,0,NA,NA,127642,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
ZH,202009,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,3071,0,1,100,1539275,0.58,0.58,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-09,NA,NA,NA,NA
AG,202010,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1257,0,1,100,685845,0.87,1.31,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,3,0.43,100,0
AI,202010,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,42,0,NA,NA,16128,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,0,0,NA,NA
AR,202010,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,160,0,NA,NA,55445,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,0,0,NA,NA
BE,202010,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,2225,0,1,100,1039474,0.67,0.87,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,5,0.48,250,0
BL,202010,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,693,0,1,100,289468,0.69,1.73,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,-1,-0.35,-33.3,0
BS,202010,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,618,0,1,100,195844,2.55,3.57,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,3,1.53,150,0
FL,202010,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,136,0,1,100,38747,2.58,2.58,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,1,2.58,NA,NA
FR,202010,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,994,0,1,100,321783,1.24,2.18,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,1,0.31,33.3,0
GE,202010,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1116,0,1,100,504128,0.99,1.39,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,3,0.59,150,0
GL,202010,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,109,0,NA,NA,40590,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,0,0,NA,NA
GR,202010,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,487,0,1,100,199021,2.01,4.52,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,-1,-0.5,-20,0
JU,202010,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,181,0,1,100,73584,4.08,4.08,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,3,4.08,NA,NA
LU,202010,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,617,0,1,100,413120,0.24,0.24,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,1,0.24,NA,NA
NE,202010,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,711,0,1,100,176496,3.4,3.97,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,5,2.83,500,0
NW,202010,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,84,0,1,100,43087,4.64,4.64,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,2,4.64,NA,NA
OW,202010,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,93,0,NA,NA,37930,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,0,0,NA,NA
SG,202010,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1288,0,NA,NA,510734,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,0,0,NA,NA
SH,202010,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,155,0,NA,NA,82348,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,0,0,NA,NA
SO,202010,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,788,0,NA,NA,275247,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,0,0,NA,NA
SZ,202010,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,500,0,NA,NA,160480,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,0,0,NA,NA
TG,202010,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,600,0,NA,NA,279547,0,0.36,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,-1,-0.36,-100,NA
TI,202010,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,2610,0,1,100,351491,3.41,4.84,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,7,1.99,140,0
UR,202010,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,71,0,NA,NA,36703,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,0,0,NA,NA
VD,202010,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,2384,0,1,100,805098,2.11,2.61,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,13,1.61,325,0
VS,202010,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1061,0,1,100,345525,1.74,2.32,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,4,1.16,200,0
ZG,202010,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,114,0,1,100,127642,1.57,1.57,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,2,1.57,NA,NA
ZH,202010,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,3071,0,1,100,1539275,0.45,1.04,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-10,-2,-0.13,-22.2,0
AG,202011,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,1257,0,1,100,685845,0.58,1.9,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,-2,-0.29,-33.3,0
AI,202011,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,42,0,NA,NA,16128,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,0,0,NA,NA
AR,202011,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,160,0,1,100,55445,1.8,1.8,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,1,1.8,NA,NA
BE,202011,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,2225,0,1,100,1039474,0.58,1.44,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,-1,-0.09,-14.3,0
BL,202011,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,693,0,1,100,289468,3.8,5.53,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,9,3.11,450,0
BS,202011,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,618,0,1,100,195844,9.7,13.28,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,14,7.15,280,0
FL,202011,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,136,0,NA,NA,38747,0,2.58,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,-1,-2.58,-100,NA
FR,202011,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,994,0,1,100,321783,1.86,4.04,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,2,0.62,50,0
GE,202011,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,1116,0,1,100,504128,5.16,6.55,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,21,4.17,420,0
GL,202011,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,109,0,1,100,40590,7.39,7.39,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,3,7.39,NA,NA
GR,202011,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,487,0,1,100,199021,3.01,7.54,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,2,1,50,0
JU,202011,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,181,0,1,100,73584,4.08,8.15,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,0,0,0,0
LU,202011,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,617,0,1,100,413120,1.45,1.69,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,5,1.21,500,0
NE,202011,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,711,0,1,100,176496,3.4,7.37,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,0,0,0,0
NW,202011,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,84,0,1,100,43087,2.32,6.96,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,-1,-2.32,-50,0
OW,202011,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,93,0,1,100,37930,2.64,2.64,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,1,2.64,NA,NA
SG,202011,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1288,0,1,100,510734,0.59,0.59,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,3,0.59,NA,NA
SH,202011,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,155,0,NA,NA,82348,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,0,0,NA,NA
SO,202011,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,788,0,1,100,275247,1.09,1.09,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,3,1.09,NA,NA
SZ,202011,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,500,0,1,100,160480,0.62,0.62,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,1,0.62,NA,NA
TG,202011,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,600,0,1,100,279547,0.36,0.72,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,1,0.36,NA,NA
TI,202011,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,2610,0,1,100,351491,17.07,21.91,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,48,13.66,400,0
UR,202011,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,71,0,NA,NA,36703,0,0,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,0,0,NA,NA
VD,202011,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72,2384,0,1,100,805098,6.33,8.94,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,34,4.22,200,0
VS,202011,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,1061,0,1,100,345525,4.05,6.37,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,8,2.31,133.3,0
ZG,202011,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,114,0,NA,NA,127642,0,1.57,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,-2,-1.57,-100,NA
ZH,202011,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,3071,0,1,100,1539275,1.56,2.6,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-11,17,1.11,242.9,0
AG,202012,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,1257,0,1,100,685845,2.48,4.37,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-12,13,1.9,325,0
AI,202012,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,42,0,1,100,16128,12.4,12.4,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-12,2,12.4,NA,NA
AR,202012,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,160,0,1,100,55445,9.02,10.82,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-12,4,7.22,400,0
BE,202012,37,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,2225,0,1,100,1039474,3.56,5,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-12,31,2.98,516.7,0
BL,202012,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,693,0,1,100,289468,13.82,19.35,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-12,29,10.02,263.6,0
BS,202012,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,618,0,1,100,195844,15.83,29.1,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-12,12,6.13,63.2,0
FL,202012,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,136,0,NA,NA,38747,0,2.58,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-12,0,0,NA,NA
FR,202012,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,994,0,1,100,321783,9.63,13.67,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-12,25,7.77,416.7,0
GE,202012,63,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,96,1116,0,1,100,504128,12.5,19.04,COVID19Hosp,,2021-10-11_08-00-56,isoweek,2020-12,37,7.34,142.3,0
