nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
all,GL,202045,556,135,421,5655,24.3,0.3000000000000007,9.7,1,100,40590,1369.8,13932,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-131,-322.74,-19.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202045,3488,681,2807,33173,19.5,-1.3000000000000007,8.3,1,100,199021,1752.58,16668.09,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-82,-41.2,-2.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202045,2046,720,1326,16704,35.2,6.5000000000000036,17.3,1,100,73584,2780.5,22700.59,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-900,-1223.09,-30.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202045,7000,1603,5397,67363,22.9,-0.9000000000000021,9.3,1,100,413120,1694.42,16305.92,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-1051,-254.41,-13.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202045,5300,2319,2981,36591,43.8,3.0999999999999943,17.9,1,100,176496,3002.9,20731.91,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,944,534.86,21.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202045,654,164,490,6132,25.1,2.3000000000000007,8.8,1,100,43087,1517.86,14231.67,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,36,83.55,5.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202045,537,143,394,5142,26.6,3,10.1,1,100,37930,1415.77,13556.55,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-1,-2.63,-0.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SG,202045,10077,2720,7357,90659,27,0.3999999999999986,11.3,1,100,510734,1973.04,17750.73,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-1045,-204.61,-9.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SH,202045,1619,284,1335,14196,17.5,3.3000000000000007,7.3,1,100,82348,1966.05,17239.03,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-214,-259.87,-11.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SO,202045,5284,1049,4235,46669,19.9,2.099999999999998,7.7,1,100,275247,1919.73,16955.32,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-157,-57.04,-2.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SZ,202045,2791,577,2214,31420,20.7,-4.600000000000001,12.1,1,100,160480,1739.16,19578.76,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-681,-424.35,-19.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TG,202045,5011,1060,3951,46150,21.2,0.6999999999999993,8.5,1,100,279547,1792.54,16508.85,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-511,-182.8,-9.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TI,202045,8634,2369,6265,66995,27.4,0.5,11.3,1,100,351491,2456.39,19060.23,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-19,-5.41,-0.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,UR,202045,407,104,303,4333,25.6,-3.299999999999997,11.5,1,100,36703,1108.9,11805.57,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-108,-294.26,-21,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VD,202045,27251,8719,18532,235634,32,-1.1000000000000014,13.8,1,100,805098,3384.81,29267.74,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,2382,295.87,9.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VS,202045,10195,3910,6285,76248,38.4,-6.300000000000004,21.7,1,100,345525,2950.58,22067.29,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-1414,-409.23,-12.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZG,202045,2495,442,2053,26063,17.7,0.8000000000000007,8.2,1,100,127642,1954.69,20418.83,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-221,-173.14,-8.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZH,202045,35813,6630,29183,376625,18.5,-0.10000000000000142,7.9,1,100,1539275,2326.61,24467.69,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-45,-3544,-230.24,-9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AG,202046,11379,2174,9205,131819,19.1,-0.6999999999999993,9.2,1,100,685845,1659.12,19219.94,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-1954,-284.91,-14.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202046,226,53,173,2606,23.5,-7.100000000000001,17.6,1,100,16128,1401.29,16158.23,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-16,-99.21,-6.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202046,830,204,626,9957,24.6,1,11.7,1,100,55445,1496.98,17958.34,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-89,-160.52,-9.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202046,17802,3584,14218,208015,20.1,-2.6999999999999993,10.4,1,100,1039474,1712.6,20011.56,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-2542,-244.54,-12.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202046,5132,883,4249,58691,17.2,1.8999999999999986,6.8,1,100,289468,1772.91,20275.47,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-117,-40.42,-2.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202046,4272,818,3454,49950,19.1,4.900000000000002,6.6,1,100,195844,2181.33,25504.99,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-38,-19.4,-0.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202046,890,187,703,13628,21,1.8999999999999986,7,1,100,38747,2296.95,35171.76,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-280,-722.64,-23.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FR,202046,8017,3025,4992,78802,37.7,-7,22.3,1,100,321783,2491.43,24489.17,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-2327,-723.16,-22.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202046,21539,6248,15291,198059,29,-4.399999999999999,17.4,1,100,504128,4272.53,39287.44,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-1377,-273.14,-6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202046,531,125,406,6186,23.5,-0.8000000000000007,10.9,1,100,40590,1308.2,15240.21,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-25,-61.6,-4.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202046,3106,626,2480,36279,20.2,0.6999999999999993,9.4,1,100,199021,1560.64,18228.73,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-382,-191.94,-11,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202046,1432,380,1052,18136,26.5,-8.700000000000003,18.1,1,100,73584,1946.08,24646.66,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-614,-834.42,-30,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202046,6313,1366,4947,73676,21.6,-1.2999999999999972,10.4,1,100,413120,1528.13,17834.04,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-687,-166.29,-9.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202046,4107,1332,2775,40698,32.4,-11.399999999999999,19.4,1,100,176496,2326.96,23058.88,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-1193,-675.94,-22.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202046,511,109,402,6643,21.3,-3.8000000000000007,9.8,1,100,43087,1185.97,15417.64,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-143,-331.89,-21.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202046,494,160,334,5636,32.4,5.799999999999997,12.1,1,100,37930,1302.4,14858.95,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-43,-113.37,-8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SG,202046,8484,2285,6199,99143,26.9,-0.10000000000000142,12.7,1,100,510734,1661.14,19411.87,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-1593,-311.9,-15.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SH,202046,1376,272,1104,15572,19.8,2.3000000000000007,8.4,1,100,82348,1670.96,18909.99,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-243,-295.09,-15,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SO,202046,4653,837,3816,51322,18,-1.8999999999999986,8.6,1,100,275247,1690.48,18645.8,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-631,-229.25,-11.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SZ,202046,2206,404,1802,33626,18.3,-2.3999999999999986,12.6,1,100,160480,1374.63,20953.39,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-585,-364.53,-21,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TG,202046,4332,844,3488,50482,19.5,-1.6999999999999993,9.5,1,100,279547,1549.65,18058.5,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-679,-242.89,-13.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TI,202046,8594,2295,6299,75589,26.7,-0.6999999999999993,13.1,1,100,351491,2445.01,21505.24,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-40,-11.38,-0.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,UR,202046,457,130,327,4790,28.4,2.799999999999997,13.2,1,100,36703,1245.13,13050.7,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,50,136.23,12.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VD,202046,23553,6851,16702,259187,29.1,-2.8999999999999986,15.2,1,100,805098,2925.48,32193.22,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-3698,-459.33,-13.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VS,202046,7359,2391,4968,83607,32.5,-5.899999999999999,22.7,1,100,345525,2129.8,24197.09,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-2836,-820.78,-27.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZG,202046,2160,387,1773,28223,17.9,0.1999999999999993,8.9,1,100,127642,1692.23,22111.06,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-335,-262.46,-13.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZH,202046,31028,5362,25666,407653,17.3,-1.1999999999999993,8.6,1,100,1539275,2015.75,26483.44,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-46,-4785,-310.86,-13.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AG,202047,11289,2302,8987,143108,20.4,1.2999999999999972,10,1,100,685845,1646,20865.94,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,-90,-13.12,-0.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202047,183,37,146,2789,20.2,-3.3000000000000007,17.7,1,100,16128,1134.67,17292.91,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,-43,-266.62,-19,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202047,819,182,637,10776,22.2,-2.400000000000002,12.5,1,100,55445,1477.14,19435.48,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,-11,-19.84,-1.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202047,15861,3046,12815,223876,19.2,-0.9000000000000021,11,1,100,1039474,1525.87,21537.43,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,-1941,-186.73,-10.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202047,5395,984,4411,64086,18.2,1,7.7,1,100,289468,1863.76,22139.23,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,263,90.85,5.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202047,4668,752,3916,54618,16.1,-3,7.4,1,100,195844,2383.53,27888.52,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,396,202.2,9.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202047,955,172,783,14583,18,-3,7.7,1,100,38747,2464.71,37636.46,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,65,167.76,7.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FR,202047,5168,1462,3706,83970,28.3,-9.400000000000002,22.7,1,100,321783,1606.05,26095.23,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,-2849,-885.38,-35.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202047,15044,3213,11831,213103,21.4,-7.600000000000001,17.6,1,100,504128,2984.16,42271.61,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,-6495,-1288.37,-30.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202047,405,81,324,6591,20,-3.5,11.5,1,100,40590,997.78,16237.99,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,-126,-310.42,-23.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202047,3107,660,2447,39386,21.2,1,10.3,1,100,199021,1561.14,19789.87,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,1,0.5,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202047,1024,260,764,19160,25.4,-1.1000000000000014,18.4,1,100,73584,1391.61,26038.27,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,-408,-554.47,-28.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202047,5933,1277,4656,79609,21.5,-0.10000000000000142,11.2,1,100,413120,1436.14,19270.19,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,-380,-91.99,-6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202047,3299,829,2470,43997,25.1,-7.299999999999997,19.8,1,100,176496,1869.16,24928.04,COVID19Test,,2021-10-11_08-00-56,isoweek,2020-47,-808,-457.8,-19.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
