geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d,nachweismethode,type_variant
AR,202119,557,51,506,23903,1,100,9.2,0.09999999999999964,11.8,55445,1004.6,43111.19,29,52.3,0,5.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
BE,202119,13266,761,12505,572775,1,100,5.7,-1.7999999999999998,9.9,1039474,1276.22,55102.39,-58,-5.58,0,-0.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
BL,202119,4299,205,4094,210501,1,100,4.8,-2.1000000000000005,7,289468,1485.14,72719.96,-989,-341.66,0,-18.7,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
BS,202119,4730,187,4543,175258,1,100,4,-1.5,6.8,195844,2415.19,89488.57,-599,-305.85,0,-11.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
FL,202119,1322,25,1297,41955,1,100,1.9,-0.7000000000000002,7.4,38747,3411.88,108279.35,-6,-15.48,0,-0.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
FR,202119,5361,295,5066,175588,1,100,5.5,-0.5,15.4,321783,1666.03,54567.21,592,183.98,0,12.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
GE,202119,14138,678,13460,517546,1,100,4.8,-1.7000000000000002,11.2,504128,2804.45,102661.63,534,105.93,0,3.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
GL,202119,453,32,421,20968,1,100,7.1,0.5,11.7,40590,1116.04,51658.04,-157,-386.79,0,-25.7,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
GR,202119,2795,106,2689,210603,1,100,3.8,-2.3,5,199021,1404.37,105819.49,-931,-467.79,0,-25,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
JU,202119,689,89,600,40283,1,100,12.9,-1.1999999999999993,14.3,73584,936.34,54744.24,-8,-10.88,0,-1.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
LU,202119,4449,406,4043,191381,1,100,9.1,-5.200000000000001,13.1,413120,1076.93,46325.76,554,134.1,0,14.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
NE,202119,3939,231,3708,111566,1,100,5.9,-0.39999999999999947,13.5,176496,2231.78,63211.63,389,220.4,0,11,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
NW,202119,637,46,591,19353,1,100,7.2,-5.1000000000000005,11.3,43087,1478.4,44916.1,53,123,0,9.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
OW,202119,561,52,509,15553,1,100,9.3,1.9000000000000004,13.2,37930,1479.04,41004.48,127,334.83,0,29.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SG,202119,5148,468,4680,250175,1,100,9.1,-1.8000000000000007,13.7,510734,1007.96,48983.42,-7,-1.37,0,-0.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SH,202119,828,77,751,39282,1,100,9.3,0.10000000000000142,10.2,82348,1005.49,47702.43,36,43.72,0,4.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SO,202119,4096,227,3869,151265,1,100,5.5,-3.0999999999999996,10.5,275247,1488.12,54956.09,425,154.41,0,11.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SZ,202119,1937,134,1803,86769,1,100,6.9,-1.0999999999999996,11.7,160480,1207,54068.42,-525,-327.15,0,-21.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
TG,202119,4365,240,4125,133642,1,100,5.5,-2.2,11.6,279547,1561.45,47806.63,1126,402.79,0,34.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
TI,202119,4681,204,4477,242843,1,100,4.4,-2.5,12.2,351491,1331.76,69089.39,-226,-64.29,0,-4.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
UR,202119,1604,63,1541,28037,1,100,3.9,-3.0000000000000004,11,36703,4370.21,76388.85,-356,-969.95,0,-18.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
VD,202119,16607,607,16000,613596,1,100,3.7,-2.0999999999999996,11,805098,2062.73,76213.83,1705,211.78,0,11.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
VS,202119,5245,287,4958,209920,1,100,5.5,-2,15.1,345525,1517.98,60753.93,-484,-140.08,0,-8.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
ZG,202119,1925,69,1856,99154,1,100,3.6,-0.49999999999999956,7.1,127642,1508.12,77681.33,38,29.77,0,2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
ZH,202119,22113,1076,21037,1029439,1,100,4.9,-1.2999999999999998,9.3,1539275,1436.59,66878.17,1349,87.64,0,6.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
AG,202120,5153,107,5046,110454,1,100,2.1,-1.4,7.3,685845,751.34,16104.81,1144,166.81,0,28.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202120,164,14,150,2547,1,100,8.5,5.2,8.5,16128,1016.87,15792.41,73,452.63,0,80.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202120,303,10,293,8655,1,100,3.3,-0.10000000000000009,11.1,55445,546.49,15610.06,69,124.45,0,29.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202120,4774,109,4665,136491,1,100,2.3,-1,6,1039474,459.27,13130.78,1249,120.16,0,35.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202120,1364,16,1348,21724,1,100,1.2,0,13.8,289468,471.21,7504.8,257,88.78,0,23.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202120,1304,9,1295,23453,1,100,0.7,-0.5,3.4,195844,665.84,11975.35,227,115.91,0,21.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202120,71,0,71,1786,1,100,0,0,2.8,38747,183.24,4609.39,13,33.55,0,22.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202120,1455,58,1397,47468,1,100,4,-2.4000000000000004,10.5,321783,452.17,14751.56,257,79.87,0,21.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202120,3018,79,2939,79610,1,100,2.6,-1.1,8.8,504128,598.66,15791.62,-210,-41.65,0,-6.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202120,261,9,252,5137,1,100,3.4,1.1,6.3,40590,643.02,12655.83,44,108.41,0,20.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202120,1575,21,1554,59230,1,100,1.3,-0.3999999999999999,5.3,199021,791.37,29760.68,522,262.28,0,49.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202120,515,47,468,10913,1,100,9.1,-0.8000000000000007,11.2,73584,699.88,14830.67,41,55.72,0,8.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202120,1826,62,1764,47418,1,100,3.4,0.19999999999999973,7.6,413120,442,11478.02,50,12.1,0,2.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202120,1250,27,1223,30726,1,100,2.2,-2.2,7.4,176496,708.23,17408.89,140,79.32,0,12.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202120,121,1,120,4840,1,100,0.8,-9.5,8.5,43087,280.83,11233.09,24,55.7,0,24.7,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202120,316,24,292,5601,1,100,7.6,0.7999999999999998,7.4,37930,833.11,14766.68,81,213.55,0,34.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202120,2753,118,2635,73863,1,100,4.3,0.20000000000000018,11,510734,539.03,14462.13,617,120.81,0,28.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202120,669,16,653,14545,1,100,2.4,0.19999999999999973,5.7,82348,812.41,17662.85,210,255.02,0,45.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202120,2017,28,1989,39811,1,100,1.4,-1,5.3,275247,732.8,14463.74,264,95.92,0,15.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202120,723,25,698,20125,1,100,3.5,-0.5,10,160480,450.52,12540.5,175,109.04,0,31.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202120,1603,25,1578,47621,1,100,1.6,-1.1,6.6,279547,573.43,17035.06,-18,-6.44,0,-1.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202120,7108,28,7080,57851,1,100,0.4,-0.7000000000000001,4.6,351491,2022.24,16458.74,3094,880.25,0,77.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202120,175,7,168,4001,1,100,4,3.5,4.4,36703,476.8,10901.02,-13,-35.42,0,-6.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202120,7741,258,7483,185951,1,100,3.3,-0.5,9,805098,961.5,23096.69,1056,131.17,0,15.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202120,2331,32,2299,65214,1,100,1.4,-1.5,8.7,345525,674.63,18873.89,174,50.36,0,8.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202120,1513,26,1487,27083,1,100,1.7,-1.0999999999999999,5.9,127642,1185.35,21217.94,145,113.6,0,10.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202120,13484,197,13287,328201,1,100,1.5,-0.6000000000000001,6.5,1539275,876,21321.79,3310,215.04,0,32.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202120,7047,417,6630,352213,1,100,5.9,-1.7999999999999998,11.5,685845,1027.49,51354.61,342,49.86,0,5.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
AI,202120,708,61,647,10452,1,100,8.6,5.699999999999999,9.4,16128,4389.88,64806.55,94,582.84,0,15.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
AR,202120,540,55,485,24443,1,100,10.2,1,11.8,55445,973.94,44085.13,-17,-30.66,0,-3.1,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
BE,202120,14719,783,13936,587494,1,100,5.3,-0.40000000000000036,9.8,1039474,1416,56518.39,1453,139.78,0,11,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
BL,202120,4026,192,3834,214527,1,100,4.8,0,6.9,289468,1390.83,74110.78,-273,-94.31,0,-6.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
BS,202120,4476,152,4324,179734,1,100,3.4,-0.6000000000000001,6.7,195844,2285.49,91774.07,-254,-129.7,0,-5.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
FL,202120,1529,18,1511,43484,1,100,1.2,-0.7,7.2,38747,3946.11,112225.46,207,534.23,0,15.7,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
FR,202120,5261,263,4998,180849,1,100,5,-0.5,15.1,321783,1634.95,56202.16,-100,-31.08,0,-1.9,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
GE,202120,14237,506,13731,531783,1,100,3.6,-1.1999999999999997,11,504128,2824.08,105485.71,99,19.63,0,0.7,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
GL,202120,590,33,557,21558,1,100,5.6,-1.5,11.5,40590,1453.56,53111.6,137,337.52,0,30.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
GR,202120,2956,125,2831,213559,1,100,4.2,0.40000000000000036,5,199021,1485.27,107304.76,161,80.9,0,5.8,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
JU,202120,782,117,665,41065,1,100,15,2.0999999999999996,14.3,73584,1062.73,55806.97,93,126.39,0,13.5,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
LU,202120,4921,402,4519,196302,1,100,8.2,-0.9000000000000004,13,413120,1191.18,47516.94,472,114.25,0,10.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
NE,202120,3483,162,3321,115049,1,100,4.7,-1.2000000000000002,13.2,176496,1973.42,65185.05,-456,-258.36,0,-11.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
NW,202120,799,54,745,20152,1,100,6.8,-0.40000000000000036,11.1,43087,1854.39,46770.49,162,375.99,0,25.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
OW,202120,673,73,600,16226,1,100,10.8,1.5,13.1,37930,1774.32,42778.8,112,295.28,0,20,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SG,202120,6157,580,5577,256332,1,100,9.4,0.3000000000000007,13.6,510734,1205.52,50188.94,1009,197.56,0,19.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SH,202120,904,78,826,40186,1,100,8.6,-0.7000000000000011,10.2,82348,1097.78,48800.21,76,92.29,0,9.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SO,202120,3989,185,3804,155254,1,100,4.6,-0.9000000000000004,10.4,275247,1449.24,56405.34,-107,-38.88,0,-2.6,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
SZ,202120,2273,204,2069,89042,1,100,9,2.0999999999999996,11.7,160480,1416.38,55484.8,336,209.38,0,17.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
TG,202120,3259,227,3032,136901,1,100,7,1.5,11.5,279547,1165.81,48972.44,-1106,-395.64,0,-25.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
TI,202120,4567,159,4408,247410,1,100,3.5,-0.9000000000000004,12,351491,1299.32,70388.72,-114,-32.44,0,-2.4,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
UR,202120,3018,53,2965,31055,1,100,1.8,-2.0999999999999996,10.1,36703,8222.76,84611.61,1414,3852.55,0,88.2,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
VD,202120,16562,688,15874,630158,1,100,4.2,0.5,10.8,805098,2057.14,78270.97,-45,-5.59,0,-0.3,COVID19Test,2021-10-11_08-00-56,isoweek,2021-20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,PCR,
