sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,GR,202030,26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,465,4797,0,0.473,47.3,99707,26.08,466.37,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,23,23.07,766.7,-12.700000000000003
male,JU,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,117,2374,0,NA,NA,36400,0,321.43,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-1,-2.75,-100,NA
male,LU,202030,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,395,9565,0,0.55,55.00000000000001,205976,5.34,191.77,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-7,-3.4,-38.9,-11.699999999999996
male,NE,202030,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,318,5998,0,0.286,28.599999999999998,86495,2.31,367.65,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-2,-2.31,-50,-11.400000000000002
male,NW,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,846,0,NA,NA,22053,0,249.4,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-1,-4.53,-100,NA
male,OW,202030,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,725,0,1,100,19158,5.22,214.01,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,1,5.22,NA,100
male,SG,202030,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,498,14972,0,0.463,46.300000000000004,256039,7.42,194.5,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,5,1.95,35.7,-5.599999999999994
male,SH,202030,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,1645,0,0.6,60,40768,7.36,130,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-1,-2.45,-25,15.600000000000001
male,SO,202030,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,228,5949,0,0.625,62.5,137659,7.26,165.63,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,3,2.17,42.9,8.699999999999996
male,SZ,202030,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,194,4364,0,0.917,91.7,82213,13.38,235.97,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,7,8.51,175,58.4
male,TG,202030,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,201,6273,0,0.389,38.9,140885,4.97,142.67,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-4,-2.84,-36.4,-11.100000000000001
male,TI,202030,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1609,12439,0,0.417,41.699999999999996,171141,2.92,940.16,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-10,-5.84,-66.7,-3.8000000000000043
male,UR,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,779,0,0,0,18739,0,314.85,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-2,-10.67,-100,-66.7
male,VD,202030,39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2694,29729,0,0.513,51.300000000000004,395189,9.87,681.7,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-13,-3.29,-25,-1.1999999999999957
male,VS,202030,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,918,13380,0,0.308,30.8,171254,2.34,536.05,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-4,-2.33,-50,-19.2
male,ZG,202030,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,132,2925,0,0.417,41.699999999999996,64594,7.74,204.35,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-1,-1.55,-16.7,-18.300000000000004
male,ZH,202030,80,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2117,39641,0,0.526,52.6,766679,10.43,276.13,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,5,0.65,6.7,0.5
female,AG,202030,41,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,802,17443,0,0.586,58.599999999999994,341112,12.02,235.11,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,6,1.76,17.1,9.999999999999993
female,AI,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,404,0,NA,NA,7825,0,153.35,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,0,NA,NA
female,AR,202030,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,1525,0,1,100,27507,3.64,196.31,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,1,3.64,NA,100
female,BE,202030,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1106,25940,0,0.5,50,529304,3.21,208.95,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-5,-0.95,-22.7,9.300000000000004
female,BL,202030,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,458,6347,0,0.364,36.4,147578,2.71,310.34,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,1,0.68,33.3,6.399999999999999
female,BS,202030,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,627,4967,0,0.615,61.5,100847,7.93,621.73,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,1,0.99,14.3,14.799999999999997
female,FL,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,1317,0,NA,NA,19532,0,204.79,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-1,-5.12,-100,NA
female,FR,202030,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,770,13504,0,0.316,31.6,160630,3.74,479.36,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-8,-4.98,-57.1,-13.600000000000001
female,GE,202030,117,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3169,25347,0,0.5,50,259944,45.01,1219.11,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,79,30.39,207.9,7.300000000000004
female,GL,202030,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,87,1102,0,1,100,20044,4.99,434.05,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-2,-9.98,-66.7,50
female,GR,202030,29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,415,4920,0,0.527,52.7,99314,29.2,417.87,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,27,27.19,1350,12.700000000000003
female,JU,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,147,2992,0,NA,NA,37184,0,395.33,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-2,-5.38,-100,NA
female,LU,202030,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,420,10622,0,0.45,45,207144,4.34,202.76,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,0,0,11.699999999999996
female,NE,202030,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,422,7055,0,0.714,71.39999999999999,90001,5.56,468.88,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-1,-1.11,-16.7,11.399999999999991
female,NW,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71,928,0,NA,NA,21034,0,337.55,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-1,-4.75,-100,NA
female,OW,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,841,0,0,0,18772,0,239.72,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-2,-10.65,-100,-100
female,SG,202030,22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,474,16722,0,0.537,53.7,254695,8.64,186.1,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,9,3.54,69.2,5.600000000000001
female,SH,202030,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,1831,0,0.4,40,41580,4.81,132.28,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-3,-7.22,-60,-15.600000000000009
female,SO,202030,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,267,6490,0,0.375,37.5,137588,4.36,194.06,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,0,0,-8.700000000000003
female,SZ,202030,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,186,4579,0,0.083,8.3,78267,1.28,237.65,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-7,-8.94,-87.5,-58.400000000000006
female,TG,202030,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,224,7153,0,0.611,61.1,138662,7.93,161.54,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,0,0,11.100000000000001
female,TI,202030,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1781,14005,0,0.583,58.3,180350,3.88,987.52,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-11,-6.1,-61.1,3.79999999999999
female,UR,202030,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,870,0,1,100,17964,16.7,300.6,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,2,11.13,200,66.69999999999999
female,VD,202030,37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3315,33242,0,0.487,48.699999999999996,409909,9.03,808.72,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,-10,-2.44,-21.3,1.1999999999999957
female,VS,202030,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1155,15378,0,0.692,69.19999999999999,174271,5.16,662.76,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,1,0.57,12.5,19.19999999999999
female,ZG,202030,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,109,2883,0,0.583,58.3,63048,11.1,172.88,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,3,4.76,75,18.299999999999997
female,ZH,202030,72,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2204,42008,0,0.474,47.4,772596,9.32,285.27,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,3,0.39,4.3,-0.5
unknown,AG,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,7,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,AI,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,NA
unknown,AR,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,BE,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,23,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,BL,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,BS,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,8,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,FL,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,NA
unknown,FR,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,GE,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,7,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,GL,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,GR,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,JU,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,NA
unknown,LU,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,NE,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,NW,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,NA
unknown,OW,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,SG,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,SH,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,SO,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,SZ,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,TG,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,TI,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,UR,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,VD,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,38,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,VS,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,ZG,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
unknown,ZH,202030,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-30,0,NA,NA,0
male,AG,202031,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,768,16113,0,0.494,49.4,344733,11.02,222.78,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,9,2.61,31,8
male,AI,202031,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,418,0,NA,NA,8303,0,156.57,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,0,0,NA,NA
male,AR,202031,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,1357,0,0,0,27938,0,168.23,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,0,0,NA,0
male,BE,202031,33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1009,22988,0,0.524,52.400000000000006,510170,6.47,197.78,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,16,3.14,94.1,2.4000000000000057
male,BL,202031,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,507,6172,0,0.625,62.5,141890,7.05,357.32,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,3,2.12,42.9,-1.1000000000000014
male,BS,202031,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,578,4543,0,0.531,53.1,94997,17.9,608.44,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,12,12.64,240,14.600000000000001
male,FL,202031,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,1205,0,1,100,19215,10.41,255.01,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,2,10.41,NA,NA
male,FR,202031,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,581,11762,0,0.543,54.300000000000004,161153,11.79,360.53,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,6,3.72,46.2,-14.100000000000001
male,GE,202031,160,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2650,21613,0,0.502,50.2,244184,65.52,1085.25,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,43,17.61,36.8,0.20000000000000284
male,GL,202031,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,911,0,0.5,50,20546,9.73,253.09,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,2,9.73,NA,50
male,GR,202031,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,481,4797,0,0.667,66.7,99707,16.05,482.41,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,-10,-10.03,-38.5,19.400000000000006
male,JU,202031,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,118,2374,0,1,100,36400,2.75,324.18,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,1,2.75,NA,NA
male,LU,202031,22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,417,9565,0,0.537,53.7,205976,10.68,202.45,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,11,5.34,100,-1.3000000000000043
male,NE,202031,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,323,5998,0,0.357,35.699999999999996,86495,5.78,373.43,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,3,3.47,150,7.099999999999998
male,NW,202031,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,846,0,1,100,22053,4.53,253.93,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,1,4.53,NA,NA
male,OW,202031,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,725,0,1,100,19158,10.44,224.45,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,1,5.22,100,0
male,SG,202031,21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,519,14972,0,0.618,61.8,256039,8.2,202.7,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,2,0.78,10.5,15.499999999999993
male,SH,202031,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,1645,0,0.533,53.300000000000004,40768,19.62,149.63,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,5,12.26,166.7,-6.699999999999996
male,SO,202031,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,235,5949,0,0.5,50,137659,5.09,170.71,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,-3,-2.17,-30,-12.5
male,SZ,202031,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,205,4364,0,0.524,52.400000000000006,82213,13.38,249.35,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,0,0,0,-39.3
male,TG,202031,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,209,6273,0,0.533,53.300000000000004,140885,5.68,148.35,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,1,0.71,14.3,14.400000000000006
male,TI,202031,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1618,12439,0,0.45,45,171141,5.26,945.42,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,4,2.34,80,3.3000000000000043
male,UR,202031,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62,779,0,0.75,75,18739,16.01,330.86,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,3,16.01,NA,75
male,VD,202031,93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2787,29729,0,0.52,52,395189,23.53,705.23,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,54,13.66,138.5,0.6999999999999957
male,VS,202031,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,932,13380,0,0.467,46.7,171254,8.17,544.22,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,10,5.83,250,15.900000000000002
male,ZG,202031,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,146,2925,0,0.667,66.7,64594,21.67,226.03,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,9,13.93,180,25.000000000000007
male,ZH,202031,93,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2210,39641,0,0.544,54.400000000000006,766679,12.13,288.26,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,13,1.7,16.3,1.8000000000000043
female,AG,202031,39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,841,17443,0,0.506,50.6,341112,11.43,246.55,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,-2,-0.59,-4.9,-7.999999999999993
female,AI,202031,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,404,0,NA,NA,7825,0,153.35,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,0,0,NA,NA
female,AR,202031,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,1525,0,1,100,27507,7.27,203.58,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,1,3.63,100,0
female,BE,202031,30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1136,25940,0,0.476,47.599999999999994,529304,5.67,214.62,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,13,2.46,76.5,-2.4000000000000057
female,BL,202031,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,464,6347,0,0.375,37.5,147578,4.07,314.41,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,2,1.36,50,1.1000000000000014
female,BS,202031,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,642,4967,0,0.469,46.9,100847,14.87,636.61,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,7,6.94,87.5,-14.600000000000001
female,FL,202031,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,1317,0,0,0,19532,0,204.79,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,0,0,NA,NA
female,FR,202031,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,786,13504,0,0.457,45.7,160630,9.96,489.32,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,10,6.22,166.7,14.100000000000001
female,GE,202031,159,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3328,25347,0,0.498,49.8,259944,61.17,1280.28,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,42,16.16,35.9,-0.20000000000000284
female,GL,202031,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89,1102,0,0.5,50,20044,9.98,444.02,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,1,4.99,100,-50
female,GR,202031,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,423,4920,0,0.333,33.300000000000004,99314,8.06,425.92,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,-21,-21.14,-72.4,-19.4
female,JU,202031,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,147,2992,0,0,0,37184,0,395.33,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,0,0,NA,NA
female,LU,202031,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,439,10622,0,0.463,46.300000000000004,207144,9.17,211.93,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-31,10,4.83,111.1,1.3000000000000043
